"ID","Source","Severity","Start_Time","End_Time","Start_Lat","Start_Lng","End_Lat","End_Lng","Distance(mi)","Description","Street","City","County","State","Zipcode","Country","Timezone","Airport_Code","Weather_Timestamp","Temperature(F)","Wind_Chill(F)","Humidity(%)","Pressure(in)","Visibility(mi)","Wind_Direction","Wind_Speed(mph)","Precipitation(in)","Weather_Condition","Amenity","Bump","Crossing","Give_Way","Junction","No_Exit","Railway","Roundabout","Station","Stop","Traffic_Calming","Traffic_Signal","Turning_Loop","Sunrise_Sunset","Civil_Twilight","Nautical_Twilight","Astronomical_Twilight"
"A-6190569","Source1",2,2021-03-18 14:11:12,2021-03-18 17:37:10,36.138844,-86.80059,36.138644,-86.800647,0.014,"Incident on 21ST AVE SB near CHILDRENS WAY Expect long delays.","Capers Ave","Nashville","Davidson","TN","37212-3109","US","US/Central","KBNA",2021-03-18 14:04:00,55,55,72,29.07,10,"W",13,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-1065708","Source2",2,2021-04-28 15:06:04,2021-04-28 16:20:36,44.804813,-93.220703,NA,NA,0,"Lane blocked due to accident on MN-77 Southbound at CR-30 Diffley Rd.","MN-77 N","Saint Paul","Dakota","MN","55122","US","US/Central","KMSP",2021-04-28 14:53:00,59,59,51,29.07,10,"VAR",7,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6557165","Source1",2,2021-01-20 18:12:00,2021-01-20 20:12:40,29.222387,-82.147071,29.223105,-82.147295,0.051,"Incident on US-441 NB near NW 35TH ST Drive with caution.","N Pine Ave","Ocala","Marion","FL","34475-2601","US","US/Eastern","KOCF",2021-01-20 17:51:00,64,64,37,30.13,10,"W",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-5758957","Source1",2,2021-06-04 10:13:00,2021-06-04 13:12:50,34.213653,-117.084217,34.213755,-117.082094,0.122,"Accident from Falling Leaf Ln to Rim of the World Dr.","Falling Leaf Ln","Running Springs","San Bernardino","CA","92382","US","US/Pacific","KSBD",2021-06-04 09:55:00,81,81,34,28.7,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6213583","Source1",2,2021-06-12 17:04:26,2021-06-12 17:57:34,40.7712614534341,-74.0621960159585,40.7623614534341,-74.0756060159585,0.933,"Slow traffic on New Jersey Tpke S - I-95 S from Lincoln Tunnel Toll Plaza (New Jersey Tpke (E Spur)/I-95) to Seaview Dr (New Jersey Tpke (E Spur)/I-95) due to accident.","New Jersey Tpke","Secaucus","Hudson","NJ","07094","US","US/Eastern","KTEB",2021-06-12 16:51:00,67,67,59,29.86,10,"SW",7,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-991665","Source2",2,2021-06-24 09:50:17,2021-06-24 11:26:54,35.507809,-97.583389,NA,NA,0,"Accident on 36th St at Portland Ave.","N Portland Ave","Oklahoma City","Oklahoma","OK","73112-2923","US","US/Central","KPWA",2021-06-24 09:53:00,86,86,63,28.52,9,"SSW",22,0,"Fair / Windy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-5737551","Source1",2,2021-08-05 07:56:00,2021-08-05 10:04:49,33.519177,-117.160976,33.51909,-117.160917,0.00699999999999999,"Accident on CA-79/Winchester Rd (I-15) from Rancho California Rd (I-15) to CA-79 S - I-15 S - Escondido Fwy S.","Escondido Fwy S","Temecula","Riverside","CA","92590","US","US/Pacific","KF70",2021-08-05 07:55:00,73,73,61,28.52,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5484012","Source1",2,2021-12-07 06:12:00,2021-12-07 09:25:30,37.743714,-121.567928,37.721599,-121.655384,5.017,"Slow traffic on I-580 W from Mountain House Pkwy/Patterson Pass Rd (I-580) to Flynn Rd (I-580) due to accident.","I-580 W","Tracy","Alameda","CA","95391","US","US/Pacific","KLVK",2021-12-07 06:13:00,48,44,96,29.56,4,"ENE",9,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-6357315","Source1",2,2021-01-26 16:54:55,2021-01-26 18:14:08,35.79954,-78.431063,35.80631,-78.423503,0.631,"Incident on US-64 EB near WENDELL BLVD Expect delays.","I-87 N","Knightdale","Wake","NC","27545","US","US/Eastern","KLHZ",2021-01-26 16:55:00,45,45,100,29.49,1,"SW",3,0,"Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6105047","Source1",2,2021-08-21 20:21:00,2021-08-21 23:06:53,35.870783,-120.830587,35.870451,-120.829917,0.044,"Incident on US-101 SB near FT HUNTER LIGGETT Expect delays.","US-101 S","Bradley","Monterey","CA","93426","US","US/Pacific","KPRB",2021-08-21 19:53:00,67,67,63,28.91,10,"SSW",12,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-6241499","Source1",2,2021-04-30 18:08:00,2021-04-30 20:22:27,34.036347,-118.015571,34.034524,-118.015223,0.128,"Incident on LACEWOOD DR near HOUSE 1551 Drive with caution.","Belgreen Dr","Whittier","Los Angeles","CA","90601-1043","US","US/Pacific","KEMT",2021-04-30 17:53:00,87,87,33,29.85,10,"VAR",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6246581","Source1",2,2021-03-05 17:06:00,2021-03-05 18:47:08,34.065211,-118.067589,34.065509,-118.067918,0.028,"Incident on ROSEMEAD BLVD near WHITMORE ST Drive with caution.","Rosemead Blvd","El Monte","Los Angeles","CA","91731-2829","US","US/Pacific","KEMT",2021-03-05 16:53:00,71,71,31,29.89,10,"W",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5555348","Source1",2,2021-05-29 11:25:30,2021-05-29 13:04:00,33.459314,-112.767433,33.443596,-112.697454,4.178,"Stationary traffic on Papago Fwy E - I-10 E - Pearl Harbor Memorial Highway from 339th Ave/Exit 103 (I-10) to N Palo Verde Rd/Exit 109 (I-10) due to accident.","I-10 E","Tonopah","Maricopa","AZ","85354","US","US/Mountain","KBXK",2021-05-29 11:15:00,86,86,12,28.73,9,"VAR",3,0,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6285600","Source1",2,2021-05-05 14:44:06,2021-05-05 16:34:23,32.67689,-117.084605,32.66671,-117.080317,0.746,"Slow traffic on I-805 S from 47th St (I-805) to CA-54/Sweetwater Rd (I-805) due to accident.","I-805 S","National City","San Diego","CA","91950","US","US/Pacific","KNRS",2021-05-05 14:56:00,66,66,84,29.95,8,"SSW",15,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6279588","Source1",2,2021-10-28 05:57:00,2021-10-28 07:02:30,33.456704,-112.108211,33.437499,-112.108256,1.327,"Stationary traffic on Black Canyon Fwy S - US-60 E - I-17 S from McDowell Rd/Exit 200B (I-17) to Grant St/Exit 199A (I-17) due to accident.","Black Canyon Fwy S","Phoenix","Maricopa","AZ","85009","US","US/Mountain","KPHX",2021-10-28 05:51:00,58,58,42,28.85,10,"E",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Day","Day"
"A-6377646","Source1",2,2021-01-30 20:44:00,2021-01-30 23:54:27,40.223747,-121.477192,40.188897,-121.533402,3.82,"32 MM 17.5 // 180 MAIN APT 3. CT ADV IF UNIT AVAIL WILL HAVE THEM CHECK 32 TO SEE IF THEY CAN GET A VISUAL OF VEH","CA-32","East Tehama","Tehama","CA",NA,"US",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-958100","Source2",2,2021-07-26 19:04:59,2021-07-26 20:04:47,34.778019,-82.421448,NA,NA,0,"Accident on Davis Rd at Ware St.","Ware St","Piedmont","Greenville","SC","29673-9258","US","US/Eastern","KGYH",2021-07-26 18:47:00,73,73,94,28.97,10,"ESE",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6030028","Source1",2,2021-07-25 02:32:16,2021-07-25 09:04:16,35.9925734995079,-106.005996465178,35.9964234995079,-105.995606465178,0.639,"Incident on NM-76 NB near MM 3 Road closed. Take alternate route.","La Puebla Rd","Espanola","Santa Fe","NM","87532","US","US/Mountain","KLAM",2021-07-25 02:35:00,60,60,71,23.3,10,"N",5,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-5640023","Source1",2,2021-04-28 03:45:00,2021-04-28 17:33:51,33.974658,-118.282768,33.974058,-118.278297,0.26,"Slow traffic from Denver Ave to W 73rd St due to accident.","W Florence Ave","Los Angeles","Los Angeles","CA","90044","US","US/Pacific","KHHR",2021-04-28 03:53:00,54,54,80,29.97,10,"CALM",0,0,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Night","Night","Night","Night"
"A-5960002","Source1",2,2021-04-02 12:11:45,2021-04-02 14:31:21,31.789315938798,-106.441351174801,31.781345938798,-106.441361174801,0.551,"Incident on US-54 SB near RAMP K Drive with caution.","Patriot Fwy W","El Paso","El Paso","TX","79903","US","US/Mountain","KELP",2021-04-02 11:42:00,70,70,23,26.19,10,"E",12,NA,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-1104461","Source2",2,2021-03-26 08:24:02,2021-03-26 09:27:03,28.08951,-82.698837,NA,NA,0,"Accident on CR-611 East Lake Rd at Sandy Point Rd.","Tarpon Woods Blvd","Palm Harbor","Pinellas","FL","34685","US","US/Eastern","KPIE",2021-03-26 08:11:00,73,73,93,30.12,10,"SSE",12,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"Day","Day","Day","Day"
"A-1033976","Source2",3,2021-05-24 14:31:42,2021-05-24 15:31:22,33.747753,-117.843292,NA,NA,0,"HOV lane blocked due to accident on I-5 Southbound after 4th St.","I-5 S","Santa Ana","Orange","CA","92701","US","US/Pacific","KSNA",2021-05-24 14:53:00,81,81,31,29.88,10,"SW",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6567075","Source1",2,2021-02-07 06:59:00,2021-02-07 08:16:39,34.304884,-119.347583,34.288754,-119.331603,1.44,"Incident on US-101 SB near STATE BEACHES Drive with caution.","El Camino Real S","Ventura","Ventura","CA","93001","US","US/Pacific","KOXR",2021-02-07 06:51:00,44,44,65,29.89,10,"E",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5728775","Source1",2,2021-12-21 12:30:00,2021-12-21 12:50:38,30.453329,-91.096112,30.457533,-91.099115,0.341,"Stationary traffic on US-190 W - US-61 N from I-12/Airline Hwy (US-61) to LA-37/Greenwell Springs Rd (US-61) due to accident.","Airline Hwy","Baton Rouge","East Baton Rouge","LA","70815","US","US/Central","KBTR",2021-12-21 12:53:00,49,45,69,29.98,10,"N",8,0,"Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5498628","Source1",2,2021-03-01 14:59:00,2021-03-01 17:07:00,33.778769,-117.883964,33.778757,-117.881647,0.133,"Accident from exit [14B] to exit [14C].","N Bristol St","Santa Ana","Orange","CA","92706","US","US/Pacific","KSNA",2021-03-01 14:53:00,70,70,14,30.02,10,"SW",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6523978","Source1",2,2021-02-08 16:04:00,2021-02-08 18:03:26,26.548642,-81.85279,26.548486,-81.852779,0.011,"Incident on METRO PKWY near COMMERCE PARK DR Drive with caution.","Metro Pkwy","Fort Myers","Lee","FL","33966-4703","US","US/Eastern","KFMY",2021-02-08 15:53:00,82,82,65,30.05,10,"W",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6391209","Source1",2,2021-02-22 10:01:55,2021-02-22 11:18:13,38.8396418092783,-76.0258948799323,38.8530718092783,-76.0146248799323,1.109,"Incident on MD-309 NB near THREE BRIDGE BRANCH RD Drive with caution.","Rabbit Hill Rd","Easton","Talbot","MD","21601-6557","US","US/Eastern","KESN",2021-02-22 09:45:00,36,36,93,30.05,2,"S",3,0,"Rain",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5541055","Source1",2,2021-06-23 16:22:58,2021-06-23 16:45:33,25.843776,-80.249832,25.84584,-80.250415,0.147,"Slow traffic on FL-934 from NW 76th St to NW 33rd Ave due to accident.","NW 32nd Ave","Miami","Miami-Dade","FL","33147","US","US/Eastern","KOPF",2021-06-23 15:53:00,90,90,54,30.07,10,"E",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5603369","Source1",2,2021-11-10 14:14:03,2021-11-10 16:19:04,27.981535,-82.289009,27.981543,-82.285321,0.225,"Stationary traffic on FL-574 from CR-579/Lemon St/Mango Rd (E Dr Martin Luther King Jr Blvd/FL-574) to N Valrico Rd (E Dr Martin Luther King Jr Blvd/FL-574) due to accident.","W Dr Martin Luther King Jr Blvd","Seffner","Hillsborough","FL","33584-4563","US","US/Eastern","KVDF",2021-11-10 14:15:00,81,81,58,30.06,10,"E",7,0,"Cloudy",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6130814","Source1",2,2021-10-18 14:28:43,2021-10-18 15:47:16,35.131015,-81.789297,35.131213,-81.79081,0.087,"Incident on BLACKWELL FARM RD near JONAH RD Drive with caution.","Blackwell Farm Rd","Gaffney","Cherokee","SC","29341-4634","US","US/Eastern","KEHO",2021-10-18 14:35:00,69,69,33,29.24,10,"SW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6237922","Source1",2,2021-08-13 20:40:30,2021-08-13 21:03:30,41.1460626123374,-111.920481919709,41.1509226123374,-111.934631919709,0.809,"Stationary traffic on US-89 N from I-84 (US-89) to UT-203/E Ridgeline Dr/Harrison Blvd/1550 (US-89) due to accident.","US-89","Ogden","Weber","UT","84405","US","US/Mountain","KOGD",2021-08-13 20:53:00,88,88,20,25.55,10,"SW",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-5750980","Source1",2,2021-08-30 00:28:30,2021-08-30 01:03:30,40.994839,-76.646933,40.998435,-76.637472,0.552,"Slow traffic on I-80 E from PA-254/Exit 215 (I-80) to PA-42/Exit 232 (I-80) due to accident.","I-80 E","Danville","Montour","PA","17821","US","US/Eastern","KSEG",2021-08-30 00:53:00,73,73,90,29.57,8,"VAR",3,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-1110937","Source2",3,2021-03-22 18:24:19,2021-03-22 19:25:16,30.3106,-81.65049,NA,NA,0,"Two lanes blocked due to accident on I-95 Northbound after Exits 348 350A US-90 Atlantic Blvd.","Vine St","Jacksonville","Duval","FL","32207-8741","US","US/Eastern","KNIP",2021-03-22 18:10:00,64,64,72,30,10,"NE",14,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6268235","Source1",2,2021-09-03 16:06:00,2021-09-03 18:32:19,33.937867,-117.383698,33.936596,-117.382693,0.105,"Accident from Lincoln Ave to Riverside.","Priscilla St","Riverside","Riverside","CA","92506-4367","US","US/Pacific","KRAL",2021-09-03 15:53:00,92,92,27,28.98,10,"W",13,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6443656","Source1",2,2021-02-22 07:07:04,2021-02-22 09:23:12,27.942577,-82.787492,27.942567,-82.78734,0.009,"Incident on WOODLAWN ST near MISSOURI AVE S Drive with caution.","S Missouri Ave","Clearwater","Pinellas","FL","33756","US","US/Eastern","KPIE",2021-02-22 06:53:00,62,62,90,30.18,10,"ESE",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-1116640","Source2",2,2021-03-17 07:58:03,2021-03-17 09:19:00,35.414631,-94.375717,NA,NA,0,"Accident on Spradling Ave at 50th St.","Spradling Ave","Fort Smith","Sebastian","AR","72904-3756","US","US/Central","KFSM",2021-03-17 07:53:00,60,60,90,29.13,10,"E",5,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5907558","Source1",2,2021-11-16 16:38:39,2021-11-16 17:04:42,32.352589,-90.743343,32.356273,-90.7279,0.937,"Slow traffic on I-20 E from US-61/MS-27/Exit 5 (I-20) to Brabston Rd/Exit 15 (I-20) due to accident.","I-20 E","Vicksburg","Warren","MS","39180","US","US/Central","KVKS",2021-11-16 16:53:00,75,75,51,29.97,10,"S",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6299564","Source1",2,2021-05-27 11:20:37,2021-05-27 13:50:47,36.144694,-85.373184,36.136475,-85.449697,4.307,"Stationary traffic on I-40 W from US-70/TN-84/Exit 300 (I-40) to US-70/Exit 290 (I-40) due to accident.","I-40 W","Cookeville","Putnam","TN","38506","US","US/Central","KSRB",2021-05-27 11:15:00,81,81,61,29,10,"WSW",6,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6252210","Source1",2,2021-11-27 18:56:30,2021-11-27 21:00:33,36.974696,-79.996335,36.974787,-79.99216,0.231,"On Rt. 640 in the County of Franklin in the vicinity of Highland Farm Rd; Rt. 867N/S (Franklin County) motorists can expect delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.","Highland Farm Rd","Callaway","Franklin County","VA","24067-4701","US","US/Eastern","KROA",2021-11-27 18:54:00,44,44,35,28.74,10,"CALM",0,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
"A-5947721","Source1",2,2021-05-04 07:59:00,2021-05-04 10:44:00,35.461674,-81.576681,35.458187,-81.583645,0.46,"Incident on KISTLER RD WB near CASAR-LAWNDALE RD Drive with caution.","Casar Lawndale Rd","Lawndale","Cleveland","NC","28090-9269","US","US/Eastern","KEHO",2021-05-04 07:55:00,67,67,95,29.02,10,"SW",5,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-1162877","Source2",2,2021-02-08 13:43:38,2021-02-08 19:02:43,41.694065,-91.607803,NA,NA,0.629999995231628,"Left hand shoulder blocked due to accident on Coral Ridge Ave Eastbound between US-6 2nd St and I-80 Exit 240.","I-80 W","Coralville","Johnson","IA","52241","US","US/Central","KIOW",2021-02-08 13:35:00,5,-6,76,29.58,2,"NNE",6,0.02,"Light Snow",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5530185","Source1",2,2021-03-09 09:51:00,2021-03-09 15:07:07,27.808256,-82.3525,27.790848,-82.357206,1.237,"Slow traffic on I-75 S from Gibsonton Dr/Exit 48 (I-75) to CR-672/Exit 47 (I-75) due to accident.","I-75 S","Gibsonton","Hillsborough","FL","33534","US","US/Eastern","KTPF",2021-03-09 09:55:00,68,68,56,30.48,10,"NE",9,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6134136","Source1",2,2021-11-24 15:24:00,2021-11-24 17:02:20,37.023316,-121.56446,37.023146,-121.564855,0.025,"Incident on LEAVESLEY RD near SAN YSIDRO AVE Drive with caution.","Leavesley Rd","Gilroy","Santa Clara","CA","95020-3610","US","US/Pacific","KE16",2021-11-24 15:15:00,66,66,23,29.87,10,"WNW",12,NA,"Fair",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5473001","Source1",2,2021-09-21 09:07:21,2021-09-21 10:52:21,30.8267033098658,-88.0914795394512,30.8069833098658,-88.1040595394512,1.554,"Incident on I-65 SB near MM 14 Road closed. Take alternate route.","I-65","Saraland","Mobile","AL","36571","US","US/Central","KBFM",2021-09-21 09:02:00,82,82,85,30.04,10,"NW",6,0,"Mostly Cloudy",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6199325","Source1",2,2021-07-07 19:16:00,2021-07-07 23:51:44,36.976291,-121.979195,36.977141,-121.979264,0.059,"Incident on REINELT AVE near HOUSE 1816 Drive with caution.","Reinelt Ave","Santa Cruz","Santa Cruz","CA","95062-1928","US","US/Pacific","KWVI",2021-07-07 18:53:00,68,68,63,29.69,10,"SSE",10,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-5688605","Source1",2,2021-12-11 08:40:46,2021-12-11 11:06:21,45.6026923654289,-94.1535079474728,45.5948723654289,-94.1469679474728,0.626,"Incident on US-10 near MN-15 Drive with caution.","Highway 10 NW","Sauk Rapids","Benton","MN","56379","US","US/Central","KSTC",2021-12-11 08:53:00,17,8,88,28.58,10,"WNW",7,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-1027896","Source2",2,2021-05-27 08:23:37,2021-05-27 10:27:51,35.805298,-78.59597,NA,NA,0,"Accident on I-440 Cliff Benson Beltline Westbound at Brentwood Rd.","I-440 W","Raleigh","Wake","NC","27604","US","US/Eastern","KRDU",2021-05-27 08:51:00,79,79,60,29.65,10,"VAR",6,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-1019274","Source2",2,2021-06-03 08:54:10,2021-06-03 09:21:31,33.011909,-80.23777,NA,NA,0,"Accident on Central Ave at Orangeburg Rd.","Orangeburg Rd","Summerville","Dorchester","SC","29483-8901","US","US/Eastern","KDYB",2021-06-03 08:55:00,77,77,100,30.02,8,"CALM",0,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-842430","Source2",2,2021-10-19 06:54:37,2021-10-19 08:11:30,34.684681,-87.598488,NA,NA,0,"Accident on AL-20 at AL-157.","Highway 157","Tuscumbia","Colbert","AL","35674","US","US/Central","KMSL",2021-10-19 06:53:00,46,46,86,29.62,2,"CALM",0,0,"Fog",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Day","Day","Day"
"A-5845883","Source1",2,2021-07-09 15:25:14,2021-07-09 19:05:02,38.975183,-76.006759,38.971123,-76.00091,0.421,"MD 309 NORTH/SOUTH AT FOX MEADOW RD","Starr Rd","Centreville","Queen Anne's","MD","21617-1864","US","US/Eastern","KRJD",2021-07-09 15:45:00,90,90,62,29.82,10,"SSW",10,0,"Partly Cloudy",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Day","Day","Day","Day"
"A-6191532","Source1",2,2021-04-24 21:44:00,2021-04-24 23:08:17,35.116924,-118.543724,35.117218,-118.548096,0.248,"Incident on CUMMINGS VALLEY RD near REATA ST Right shoulder closed.","Cummings Valley Rd","Tehachapi","Kern","CA","93561-7840","US","US/Pacific","KTSP",2021-04-24 21:35:00,52,52,44,25.87,10,"WNW",20,0,"Fair",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Night","Night","Night","Night"
